NAMES,SMILES,VALUE
C1119_A0321,CCCCC(CC)COP(=O)([O-])OCC(CC)CCCC.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,348
C1119_A0322,CCCCC(CC)C(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,308
C1119_A0159,CCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,330
C1119_A0323,CCCCCC(C)CCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,327
C1119_A0324,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,308
C2015_A0048,CC[N+]1=C2CCCN2CCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,450
C2016_A0048,CCC[N+]1=C2CCCN2CCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,453
C2017_A0048,CCCC[N+]1=C2CCCN2CCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,351
C2018_A0048,C1CCC2=NCCC[NH+]2CC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,431
C2019_A0048,CCC[N+]1=C2CCCCCN2CCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,370
C0687_A0328,CC[N+](CC)(CC)CC.Fc1c(F)c(F)c([B-](F)(F)F)c(F)c1F,145
C0460_A0328,CC[n+]1ccn(C)c1.Fc1c(F)c(F)c([B-](F)(F)F)c(F)c1F,199
C0505_A0328,CCCC[n+]1ccn(C)c1.Fc1c(F)c(F)c([B-](F)(F)F)c(F)c1F,203
C0290_A0328,CCCCCCCC[n+]1ccn(C)c1.Fc1c(F)c(F)c([B-](F)(F)F)c(F)c1F,200
C1098_A0328,CCCC[n+]1ccn(C)c1C.Fc1c(F)c(F)c([B-](F)(F)F)c(F)c1F,219
C0505_A0329,CCCC[n+]1ccn(C)c1.COc1c(F)c(F)c([B-](F)(F)F)c(F)c1F,217
C0505_A0330,CCCC[n+]1ccn(C)c1.CCCOc1c(F)c(F)c([B-](F)(F)F)c(F)c1F,223
C0505_A0331,CC(C)(C)Oc1c(F)c(F)c([B-](F)(F)F)c(F)c1F.CCCC[n+]1ccn(C)c1,227
C0505_A0332,CCCC[n+]1ccn(C)c1.Fc1c(F)c([B-](F)(F)F)c(F)c(F)c1OCCc1ccccc1,218
C0505_A0333,CCCC[n+]1ccn(C)c1.Fc1c(F)c([B-](F)(F)F)c(F)c(F)c1OCc1ccccc1,210
C0505_A0334,CCCC[n+]1ccn(C)c1.Fc1c(F)c([B-](F)(F)F)c(F)c(F)c1Oc1ccccc1,219
C0505_A0335,C=C(C)[C@@H]1CC[C@@H](C)C[C@H]1Oc1c(F)c(F)c([B-](F)(F)F)c(F)c1F.CCCC[n+]1ccn(C)c1,208
C0505_A0336,CC1(C)C2CCC1(C)C(Oc1c(F)c(F)c([B-](F)(F)F)c(F)c1F)C2.CCCC[n+]1ccn(C)c1,205
C2018_A0049,C1CCC2=NCCC[NH+]2CC1.CC1=CC(=O)[N-]S(=O)(=O)O1,109
C2018_A0337,C1CCC2=NCCC[NH+]2CC1.CCCCN(C)C(=O)[O-],242
C1490_A0338,CCN(CC)C(=O)[O-].CN(C)C(=[NH2+])N(C)C,70
C1490_A0339,CC(C)N(C(=O)[O-])C(C)C.CN(C)C(=[NH2+])N(C)C,43
C1490_A0049,CC1=CC(=O)[N-]S(=O)(=O)O1.CN(C)C(=[NH2+])N(C)C,75
C1490_A0337,CCCCN(C)C(=O)[O-].CN(C)C(=[NH2+])N(C)C,60
C2022_A0340,CCCCCCCCCCCCCCCC[N+](C)(C)C.Cc1cc(Cl)ccc1OCC(=O)[O-],190
C2022_A0341,CCCCCCCCCCCCCCCC[N+](C)(C)C.O=C([O-])COc1ccc(Cl)cc1Cl,197
C2022_A0342,CCCCCCCCCCCCCCCC[N+](C)(C)C.COc1c(Cl)ccc(Cl)c1C(=O)[O-],181
C2023_A0340,CCCCCCCCCCCCCCCCCC[N+](C)(C)C.Cc1cc(Cl)ccc1OCC(=O)[O-],196
C2023_A0341,CCCCCCCCCCCCCCCCCC[N+](C)(C)C.O=C([O-])COc1ccc(Cl)cc1Cl,197
C2023_A0342,CCCCCCCCCCCCCCCCCC[N+](C)(C)C.COc1c(Cl)ccc(Cl)c1C(=O)[O-],186
C2024_A0340,CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C.Cc1cc(Cl)ccc1OCC(=O)[O-],195
C2024_A0341,CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C.O=C([O-])COc1ccc(Cl)cc1Cl,199
C2024_A0342,CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C.COc1c(Cl)ccc(Cl)c1C(=O)[O-],185
C2022_A0343,CCCCCCCCCCCCCCCC[N+](C)(C)C.Cc1cc(Cl)ccc1OC(C)C(=O)[O-],190
C2023_A0343,CCCCCCCCCCCCCCCCCC[N+](C)(C)C.Cc1cc(Cl)ccc1OC(C)C(=O)[O-],186
C2024_A0343,CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C.Cc1cc(Cl)ccc1OC(C)C(=O)[O-],194
C0639_A0027,C=Cn1cc[n+](CC)c1.O=S(=O)(F)[N-]S(=O)(=O)F,249
C0316_A0027,C=CCn1cc[n+](C)c1.O=S(=O)(F)[N-]S(=O)(=O)F,248
C1779_A0027,C=CC[n+]1ccn(CC)c1.O=S(=O)(F)[N-]S(=O)(=O)F,257
C2026_A0027,COC(C)n1cc[n+](C)c1.O=S(=O)(F)[N-]S(=O)(=O)F,233
C2027_A0027,CCn1cc[n+](C(C)OC)c1.O=S(=O)(F)[N-]S(=O)(=O)F,240
C2028_A0027,CCOC(C)[n+]1ccn(C)c1.O=S(=O)(F)[N-]S(=O)(=O)F,229
C2029_A0027,CCOC(C)[n+]1ccn(CC)c1.O=S(=O)(F)[N-]S(=O)(=O)F,232
C0460_A0027,CC[n+]1ccn(C)c1.O=S(=O)(F)[N-]S(=O)(=O)F,259
C0639_A0048,C=Cn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,377
C0316_A0048,C=CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,384
C1779_A0048,C=CC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,357
C2030_A0079,NC(N)=[NH2+].O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,408
C1199_A0326,CCCC[P+](CCCC)(CCCC)CCCC.COc1cc(C=CC(=O)[O-])ccc1O,132
C0297_A0326,CCCC[N+](CCCC)(CCCC)CCCC.COc1cc(C=CC(=O)[O-])ccc1O,157
C1199_A0344,CCCC[P+](CCCC)(CCCC)CCCC.O=C([O-])C=Cc1ccc(O)cc1,156
C0297_A0344,CCCC[N+](CCCC)(CCCC)CCCC.O=C([O-])C=Cc1ccc(O)cc1,181
C2034_A0027,COCC[n+]1cccn1C.O=S(=O)(F)[N-]S(=O)(=O)F,263
C2035_A0027,CCn1ccc[n+]1CCOC.O=S(=O)(F)[N-]S(=O)(=O)F,265
C2036_A0027,CCOCC[n+]1cccn1C.O=S(=O)(F)[N-]S(=O)(=O)F,275
C2037_A0027,CCOCC[n+]1cccn1CC.O=S(=O)(F)[N-]S(=O)(=O)F,265
C0482_A0064,C[N+](C)(C)CCO.O=C([O-])C(F)(F)F,191
C0482_A0352,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)F,188
C0482_A0186,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)C(F)(F)F,174
C0482_A0350,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,171
C0482_A0353,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,170
C0482_A0354,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,177
C0482_A0188,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,182
C1199_A0325,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC,235
C2102_A0325,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].CCCC[P+](CCCC)(CCCC)CC(=O)OCC,225
C2103_A0325,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].CCCC[P+](CCCC)(CCCC)CC(=O)O,239
C2104_A0325,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].CCCC[P+](CCCC)(CCCC)CCOCCOCCOC,240
C1197_A0324,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCC[P+](CC)(CCCC)CCCC,321
C0985_A0356,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1.C[N+](C)(C)C,191
C0297_A0356,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1.CCCC[N+](CCCC)(CCCC)CCCC,179
C0482_A0356,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1.C[N+](C)(C)CCO,186
C2105_A0356,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1.C[N+](C)(C)Cc1ccccc1,207
C2022_A0356,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1.CCCCCCCCCCCCCCCC[N+](C)(C)C,210
C2023_A0356,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1.CCCCCCCCCCCCCCCCCC[N+](C)(C)C,220
C2024_A0356,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1.CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C,222
C0514_A0356,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1.CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,225
C0460_A0356,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1.CC[n+]1ccn(C)c1,217
C0505_A0356,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1.CCCC[n+]1ccn(C)c1,241
C0190_A0356,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1.CCCCCC[n+]1ccn(C)c1,234
C0290_A0356,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1.CCCCCCCC[n+]1ccn(C)c1,242
C0515_A0356,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1.CCCCCCCCCC[n+]1ccn(C)c1,250
C0723_A0356,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1.CCCCCCCCCCCC[n+]1ccn(C)c1,258
C0976_A0356,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1.CCCCCCCCCCCCCCCC[n+]1ccn(C)c1,271
C2106_A0356,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1.CCCCCCCCCCCCCC[N+](C)(C)C,266
C0460_A0357,CC[n+]1ccn(C)c1.[NH-]S(=O)(=O)C(F)(F)F,238
C0505_A0357,CCCC[n+]1ccn(C)c1.[NH-]S(=O)(=O)C(F)(F)F,237
C0315_A0357,CCCC[N+]1(C)CCCC1.[NH-]S(=O)(=O)C(F)(F)F,201
C1095_A0357,CCCC[N+](C)(C)C.[NH-]S(=O)(=O)C(F)(F)F,198
C0979_A0357,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[NH-]S(=O)(=O)C(F)(F)F,194
C2117_A0362,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.Cc1ccc(C(=O)[O-])cc1C,158
C2117_A0145,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.O=C([O-])c1ccccc1O,186
C2117_A0364,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.O=C([O-])c1ccc2ccccc2c1,194
C2117_A0365,CC(C)(C)c1ccc(C(=O)[O-])cc1.CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,176
C2117_A0366,CCCCCCCCC(CCCCCC)C(=O)[O-].CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,187
C2117_A0367,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.O=C([O-])CCCc1ccccc1,163
C2119_A0341,CCCCCCCCCCCC[N+](C)(C)CC(=O)O.O=C([O-])COc1ccc(Cl)cc1Cl,250
C2119_A0340,CCCCCCCCCCCC[N+](C)(C)CC(=O)O.Cc1cc(Cl)ccc1OCC(=O)[O-],272
C2119_A0343,CCCCCCCCCCCC[N+](C)(C)CC(=O)O.Cc1cc(Cl)ccc1OC(C)C(=O)[O-],260
C2119_A0342,CCCCCCCCCCCC[N+](C)(C)CC(=O)O.COc1c(Cl)ccc(Cl)c1C(=O)[O-],240
C2114_A0358,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.CNC(=C[N+](=O)[O-])NCCSCc1ccc([NH+](C)C)o1,219
C2115_A0358,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.C[NH+](C)CCOC(c1ccccc1)c1ccccc1,229
C2114_A0360,CNC(=C[N+](=O)[O-])NCCSCc1ccc([NH+](C)C)o1.C[N-]S(=O)(=O)c1ccc(N)cc1,207
C0482_A0361,COCCOCCOCCOCC(=O)[O-].C[N+](C)(C)CCO,218
C0687_A0361,CC[N+](CC)(CC)CC.COCCOCCOCCOCC(=O)[O-],196
C0656_A0361,CCC[N+](CCC)(CCC)CCC.COCCOCCOCCOCC(=O)[O-],189
C0297_A0361,CCCC[N+](CCCC)(CCCC)CCCC.COCCOCCOCCOCC(=O)[O-],190
C0843_A0087,CC(=O)[O-].CC[NH3+],167
C0647_A0087,CC(=O)[O-].CCC[NH3+],177
C2062_A0054,CS(=O)(=O)[O-].Cc1cc(C)[n+](-c2ccccc2)n1C,282
C2059_A0054,CCn1c(C)cc(C)[n+]1-c1ccccc1.CS(=O)(=O)[O-],275
C2061_A0054,CCCn1c(C)cc(C)[n+]1-c1ccccc1.CS(=O)(=O)[O-],275
C2060_A0054,CCCCn1c(C)cc(C)[n+]1-c1ccccc1.CS(=O)(=O)[O-],291
C2158_A0054,CCCCCn1c(C)cc(C)[n+]1-c1ccccc1.CS(=O)(=O)[O-],272
C2159_A0054,CCCCCCn1c(C)cc(C)[n+]1-c1ccccc1.CS(=O)(=O)[O-],275
C2160_A0054,CCCCCCCn1c(C)cc(C)[n+]1-c1ccccc1.CS(=O)(=O)[O-],260
C2062_A0020,Cc1cc(C)[n+](-c2ccccc2)n1C.F[B-](F)(F)F,361
C2059_A0020,CCn1c(C)cc(C)[n+]1-c1ccccc1.F[B-](F)(F)F,367
C2061_A0020,CCCn1c(C)cc(C)[n+]1-c1ccccc1.F[B-](F)(F)F,346
C2060_A0020,CCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[B-](F)(F)F,348
C2158_A0020,CCCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[B-](F)(F)F,344
C2159_A0020,CCCCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[B-](F)(F)F,343
C2160_A0020,CCCCCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[B-](F)(F)F,343
C2062_A0011,Cc1cc(C)[n+](-c2ccccc2)n1C.F[P-](F)(F)(F)(F)F,374
C2059_A0011,CCn1c(C)cc(C)[n+]1-c1ccccc1.F[P-](F)(F)(F)(F)F,371
C2061_A0011,CCCn1c(C)cc(C)[n+]1-c1ccccc1.F[P-](F)(F)(F)(F)F,321
C2060_A0011,CCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[P-](F)(F)(F)(F)F,347
C2158_A0011,CCCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[P-](F)(F)(F)(F)F,354
C2159_A0011,CCCCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[P-](F)(F)(F)(F)F,357
C2160_A0011,CCCCCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[P-](F)(F)(F)(F)F,341
C2170_A0017,CC(C)C[NH2+]CCCS(=O)(=O)O.O=S(=O)([O-])O,270
C0505_A0377,CCCC[n+]1ccn(C)c1.Cl[I-]Cl,204
C0505_A0376,Br[I-]Br.CCCC[n+]1ccn(C)c1,196
C1513_A0215,CCCC[C@@H](CC)COC(=O)C[C@@H](C(=O)OC[C@@H](CC)CCCC)S(=O)(=O)[O-].CCCC[n+]1ccn(CCC#N)c1,307
C1513_A0271,CCCCCCCCCCCCOS(=O)(=O)[O-].CCCC[n+]1ccn(CCC#N)c1,297
C1513_A0270,CCCC[n+]1ccn(CCC#N)c1.O=S(=O)([O-])c1ccccc1,312
C1513_A0084,CCCC[n+]1ccn(CCC#N)c1.O=S(=O)([O-])C(F)(F)F,328
C2144_A0215,CCCCCCCCCC[n+]1ccn(CCC#N)c1.CCCC[C@@H](CC)COC(=O)C[C@@H](C(=O)OC[C@@H](CC)CCCC)S(=O)(=O)[O-],261
C2144_A0271,CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCC[n+]1ccn(CCC#N)c1,246
C0871_A0380,CC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],254
C0155_A0380,CCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],252
C0137_A0380,CCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],243
C1591_A0380,CCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],252
C1592_A0380,CCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],260
C1593_A0380,CCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],262
C0168_A0380,CCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],224
C2181_A0380,CCCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],272
C2175_A0380,CCCCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],284
C2176_A0380,CCCCCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],305
C2177_A0380,CCCCCCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],327
C2178_A0380,CCCCCCCCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],314
C2179_A0380,CCCCCCCCCCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],347
C2180_A0380,CCCCCCCCCCCCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],367
C2182_A0048,CCCCOCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,220
C2183_A0048,CCCCCOCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,220
C2184_A0048,CCCCCCOCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,215
C0895_A0048,CCCCCCCOC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,210
C2185_A0048,CCCCCCCCOCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,220
C2186_A0048,CCCCCCCCCOCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,210
C2182_A0020,CCCCOCn1cc[n+](C)c1.F[B-](F)(F)F,210
C2183_A0020,CCCCCOCn1cc[n+](C)c1.F[B-](F)(F)F,195
C2184_A0020,CCCCCCOCn1cc[n+](C)c1.F[B-](F)(F)F,205
C0895_A0020,CCCCCCCOC[n+]1ccn(C)c1.F[B-](F)(F)F,205
C2185_A0020,CCCCCCCCOCn1cc[n+](C)c1.F[B-](F)(F)F,210
C0515_A0020,CCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,390
C2189_A0069,C[n+]1ccccc1-c1ccccc1.[I-],240
C2189_A0011,C[n+]1ccccc1-c1ccccc1.F[P-](F)(F)(F)(F)F,430
C2190_A0069,CC[n+]1ccccc1-c1ccccc1.[I-],235
C2190_A0011,CC[n+]1ccccc1-c1ccccc1.F[P-](F)(F)(F)(F)F,425
C2191_A0069,C[n+]1ccccc1-c1ccc(F)cc1F.[I-],210
C2192_A0011,CC1([n+]2ccccc2)C=CC=CC1c1ccc(F)cc1F.F[P-](F)(F)(F)(F)F,425
C2193_A0069,CCC1([n+]2ccccc2)C=CC=CC1c1ccc(F)cc1F.[I-],410
C2193_A0011,CCC1([n+]2ccccc2)C=CC=CC1c1ccc(F)cc1F.F[P-](F)(F)(F)(F)F,210
C2018_A0183,C1CCC2=NCCC[NH+]2CC1.c1c[n-]cn1,128
C2018_A0391,C1CCC2=NCCC[NH+]2CC1.Cc1c[n-]cn1,128
C2018_A0102,C1CCC2=NCCC[NH+]2CC1.O=[N+]([O-])c1c[n-]cn1,186
C2018_A0392,C1CCC2=NCCC[NH+]2CC1.Cc1ncc[n-]1,116
C2018_A0393,C1CCC2=NCCC[NH+]2CC1.CCc1ncc[n-]1,118
C2018_A0394,C1CCC2=NCCC[NH+]2CC1.CCCc1ncc[n-]1,127
C2018_A0395,C1CCC2=NCCC[NH+]2CC1.CC(C)c1ncc[n-]1,125
C2018_A0396,C1CCC2=NCCC[NH+]2CC1.CCc1nc(C)c[n-]1,124
C2018_A0383,C1CCC2=NCCC[NH+]2CC1.O=[N+]([O-])c1ncc[n-]1,236
C2018_A0397,C1CCC2=NCCC[NH+]2CC1.c1ccc(-c2ncc[n-]2)cc1,142
C2196_A0064,CCCC[NH2+]CCO.O=C([O-])C(F)(F)F,167
C2196_A0090,CCCC[NH2+]CCO.O=[N+]([O-])[O-],183
C1186_A0341,C[N+](C)(C)CC(=O)O.O=C([O-])COc1ccc(Cl)cc1Cl,237
C1186_A0340,C[N+](C)(C)CC(=O)O.Cc1cc(Cl)ccc1OCC(=O)[O-],234
C1186_A0343,C[N+](C)(C)CC(=O)O.Cc1cc(Cl)ccc1OC(C)C(=O)[O-],218
C1186_A0342,COc1c(Cl)ccc(Cl)c1C(=O)[O-].C[N+](C)(C)CC(=O)O,197
C2221_A0341,C[N+](C)(C)CC(O)CC(=O)O.O=C([O-])COc1ccc(Cl)cc1Cl,165
C2221_A0340,C[N+](C)(C)CC(O)CC(=O)O.Cc1cc(Cl)ccc1OCC(=O)[O-],190
C2221_A0343,C[N+](C)(C)CC(O)CC(=O)O.Cc1cc(Cl)ccc1OC(C)C(=O)[O-],181
C2221_A0342,COc1c(Cl)ccc(Cl)c1C(=O)[O-].C[N+](C)(C)CC(O)CC(=O)O,196
